1, 512, 0, 0
32, 0.069142, 0.055285
35, 0.083377, 0.056347
38, 0.083207, 0.052177
41, 0.083225, 0.051572
44, 0.082215, 0.147345
47, 0.083320, 0.141970
50, 0.101242, 0.070175
53, 0.184495, 0.138238
56, 0.098310, 0.072147
59, 0.102058, 0.080737
62, 0.107288, 0.072038
65, 0.109320, 0.073442
68, 0.118308, 0.069935
71, 0.119863, 0.077250
74, 0.119607, 0.079473
77, 0.120425, 0.146947
80, 0.081603, 0.053753
83, 0.164302, 0.052418
86, 0.084795, 0.142538
89, 0.084402, 0.057122
92, 0.084188, 0.054810
95, 0.160063, 0.066243
98, 0.090617, 0.162772
101, 0.090812, 0.070487
104, 0.089027, 0.066342
107, 0.137392, 0.072772
110, 0.090968, 0.074415
113, 0.088602, 0.076900
116, 0.087798, 0.070135
119, 0.136917, 0.135418
122, 0.088520, 0.076995
125, 0.088633, 0.082653
128, 0.071058, 0.062418
131, 0.076805, 0.068337
134, 0.076520, 0.065473
137, 0.077135, 0.068723
140, 0.076310, 0.066402
143, 0.077113, 0.071342
146, 0.077053, 0.072322
149, 0.077403, 0.074035
152, 0.075817, 0.070548
155, 0.077470, 0.076392
158, 0.109633, 0.079938
161, 0.078083, 0.085902
164, 0.077178, 0.075702
167, 0.078112, 0.082275
170, 0.077905, 0.082570
173, 0.078228, 0.085880
176, 0.075952, 0.081745
179, 0.078362, 0.086523
182, 0.078685, 0.086280
185, 0.078390, 0.090848
188, 0.078103, 0.084830
191, 0.181833, 0.093413
194, 0.078902, 0.094127
197, 0.079120, 0.149757
200, 0.077448, 0.090225
203, 0.079345, 0.097085
206, 0.079278, 0.100413
209, 0.079633, 0.109302
212, 0.079020, 0.103898
215, 0.126085, 0.104023
218, 0.079818, 0.103602
221, 0.080020, 0.108340
224, 0.074312, 0.102468
227, 0.080523, 0.112378
230, 0.080385, 0.107318
233, 0.080828, 0.112573
236, 0.080023, 0.106185
239, 0.081425, 0.119477
242, 0.081027, 0.115948
245, 0.081467, 0.118800
248, 0.079372, 0.111830
251, 0.081307, 0.118157
254, 0.157728, 0.130067
257, 0.082028, 0.132770
260, 0.081138, 0.115817
263, 0.082150, 0.126157
266, 0.082132, 0.123717
269, 0.082147, 0.130628
272, 0.080313, 0.125972
275, 0.082460, 0.130335
278, 0.082647, 0.129323
281, 0.082553, 0.134673
284, 0.082232, 0.125815
287, 0.082903, 0.137248
290, 0.083415, 0.137862
293, 0.083695, 0.142058
296, 0.082360, 0.131745
299, 0.083887, 0.140358
302, 0.189390, 0.144278
305, 0.084498, 0.156160
308, 0.083843, 0.140567
311, 0.083963, 0.148795
314, 0.084743, 0.145427
317, 0.084640, 0.152915
320, 0.079290, 0.147483
323, 0.114007, 0.151253
326, 0.207482, 0.149765
329, 0.091603, 0.164155
332, 0.093077, 0.153283
335, 0.089365, 0.170457
338, 0.088897, 0.168927
341, 0.087035, 0.166173
344, 0.086257, 0.161170
347, 0.086612, 0.162217
350, 0.087163, 0.167782
353, 0.087535, 0.180743
356, 0.087942, 0.157220
359, 0.088077, 0.172617
362, 0.117613, 0.165857
365, 0.088787, 0.173785
368, 0.090290, 0.168352
371, 0.089818, 0.174452
374, 0.090112, 0.170707
377, 0.090008, 0.179148
380, 0.091103, 0.166468
383, 0.090840, 0.188443
386, 0.091772, 0.182713
389, 0.090430, 0.185432
392, 0.090190, 0.174565
395, 0.151385, 0.183372
398, 0.091573, 0.188805
401, 0.091997, 0.204930
404, 0.092420, 0.179090
