1, 64, 0, 0
32, 0.083885, 0.053367
33, 0.053227, 0.057500
34, 0.052923, 0.054275
35, 0.058063, 0.057167
36, 0.056917, 0.057825
37, 0.057347, 0.057787
38, 0.057133, 0.067358
39, 0.053057, 0.053312
40, 0.053517, 0.053245
41, 0.053297, 0.053682
42, 0.062593, 0.053800
43, 0.056225, 0.053570
44, 0.053688, 0.052982
45, 0.053087, 0.052413
46, 0.052825, 0.052608
47, 0.052867, 0.052897
48, 0.052895, 0.053103
49, 0.053010, 0.079242
50, 0.037333, 0.040080
51, 0.037060, 0.040532
52, 0.047395, 0.039745
53, 0.039698, 0.041478
54, 0.041508, 0.037433
55, 0.037820, 0.037285
56, 0.038680, 0.037643
57, 0.037732, 0.036667
58, 0.037697, 0.037210
59, 0.037852, 0.037155
60, 0.038653, 0.037200
61, 0.037895, 0.036900
62, 0.037620, 0.045793
63, 0.040320, 0.036627
64, 0.038533, 0.036968
65, 0.037860, 0.036608
66, 0.037582, 0.037003
67, 0.037897, 0.037042
68, 0.037925, 0.037978
69, 0.038043, 0.036928
70, 0.037962, 0.036727
71, 0.038055, 0.036847
72, 0.037900, 0.049427
73, 0.037812, 0.037120
74, 0.037845, 0.037072
75, 0.037970, 0.037140
76, 0.037945, 0.037973
77, 0.037803, 0.037465
78, 0.037835, 0.037132
79, 0.039115, 0.044110
80, 0.038105, 0.038485
81, 0.037958, 0.038722
82, 0.037532, 0.040073
83, 0.046750, 0.037400
84, 0.037770, 0.038735
85, 0.037785, 0.037282
86, 0.041100, 0.041040
87, 0.043050, 0.042005
88, 0.043665, 0.043488
89, 0.043403, 0.039965
90, 0.037712, 0.037537
91, 0.037087, 0.037372
92, 0.053058, 0.041713
93, 0.060163, 0.042860
94, 0.041763, 0.041782
95, 0.042188, 0.043373
96, 0.045242, 0.041633
97, 0.041633, 0.043087
98, 0.041737, 0.042773
99, 0.042285, 0.044132
100, 0.042212, 0.041985
101, 0.042132, 0.044522
102, 0.045167, 0.043350
103, 0.053882, 0.043823
104, 0.042205, 0.043623
105, 0.047440, 0.042572
106, 0.047305, 0.042818
107, 0.047277, 0.041662
108, 0.047305, 0.041515
109, 0.048535, 0.041582
110, 0.048932, 0.042410
111, 0.047765, 0.098432
112, 0.070322, 0.048323
113, 0.050623, 0.059785
114, 0.051702, 0.046657
115, 0.045847, 0.048402
116, 0.041928, 0.045663
117, 0.041880, 0.048515
118, 0.043367, 0.048110
119, 0.049447, 0.048725
120, 0.039877, 0.047900
121, 0.039198, 0.049707
122, 0.234473, 0.059597
123, 0.043037, 0.068812
124, 0.047363, 0.067170
125, 0.042468, 0.069668
126, 0.039407, 0.069007
127, 0.043762, 0.069870
128, 0.048527, 0.068023
129, 0.045472, 0.071560
130, 0.064095, 0.116382
131, 0.059807, 0.118068
132, 0.065143, 0.114248
133, 0.059678, 0.120710
134, 0.073273, 0.119333
135, 0.047552, 0.044215
136, 0.044488, 0.040342
137, 0.045730, 0.042797
138, 0.046452, 0.039910
139, 0.045113, 0.044170
140, 0.040033, 0.050257
141, 0.038515, 0.041793
142, 0.051028, 0.042460
143, 0.047500, 0.037543
144, 0.059793, 0.040325
145, 0.047695, 0.043168
146, 0.044037, 0.043175
147, 0.040168, 0.049197
148, 0.043635, 0.046532
149, 0.050295, 0.045352
150, 0.043800, 0.043873
151, 0.048957, 0.044477
152, 0.039857, 0.043027
153, 0.040707, 0.045103
154, 0.049953, 0.044737
155, 0.037408, 0.045293
156, 0.037493, 0.043778
157, 0.039753, 0.046232
158, 0.037960, 0.045715
159, 0.039417, 0.038045
160, 0.041983, 0.036977
161, 0.042290, 0.038627
162, 0.040602, 0.038312
163, 0.039505, 0.038625
164, 0.039860, 0.046550
165, 0.039527, 0.038928
166, 0.041175, 0.038715
167, 0.053720, 0.039378
168, 0.042302, 0.038325
169, 0.040123, 0.039787
170, 0.039368, 0.042213
171, 0.040968, 0.048682
172, 0.038847, 0.046940
173, 0.037533, 0.049743
174, 0.038597, 0.049075
175, 0.037723, 0.049630
176, 0.041177, 0.048242
177, 0.041367, 0.050305
178, 0.038047, 0.049935
179, 0.037808, 0.050485
180, 0.037693, 0.048995
181, 0.037632, 0.051282
182, 0.037510, 0.042473
183, 0.040498, 0.042188
184, 0.039387, 0.049753
185, 0.049980, 0.042577
186, 0.040255, 0.042067
187, 0.040018, 0.042617
188, 0.039650, 0.041458
189, 0.039013, 0.043513
190, 0.042295, 0.042783
191, 0.039357, 0.043498
192, 0.041422, 0.042033
193, 0.038817, 0.044237
194, 0.039707, 0.043682
195, 0.048455, 0.044315
196, 0.040337, 0.042867
197, 0.039223, 0.048142
198, 0.037587, 0.053962
199, 0.037920, 0.054693
200, 0.040462, 0.053052
201, 0.038425, 0.055258
202, 0.037468, 0.054545
203, 0.038237, 0.055487
204, 0.037478, 0.053517
205, 0.037382, 0.064255
206, 0.038132, 0.055413
207, 0.038733, 0.056013
208, 0.040400, 0.044728
209, 0.038790, 0.046825
210, 0.041868, 0.046358
211, 0.038917, 0.047057
212, 0.039895, 0.045487
213, 0.038987, 0.047950
214, 0.039618, 0.047072
215, 0.038927, 0.052033
216, 0.040592, 0.046328
217, 0.039020, 0.048412
218, 0.040485, 0.047703
219, 0.041638, 0.048470
220, 0.042690, 0.046775
221, 0.039347, 0.048985
222, 0.042572, 0.048162
223, 0.039935, 0.049177
224, 0.041677, 0.047473
225, 0.040848, 0.049813
226, 0.040512, 0.048937
227, 0.039802, 0.049658
228, 0.040200, 0.047938
229, 0.041807, 0.050468
230, 0.039848, 0.049965
231, 0.039248, 0.050332
232, 0.041420, 0.048835
233, 0.039488, 0.051220
234, 0.040405, 0.050733
235, 0.043095, 0.051310
236, 0.057055, 0.049607
237, 0.055720, 0.063095
238, 0.037712, 0.062372
239, 0.040690, 0.062823
240, 0.037822, 0.061115
241, 0.037373, 0.063495
242, 0.037600, 0.062985
243, 0.037613, 0.063895
244, 0.037608, 0.061532
245, 0.038088, 0.064897
246, 0.047228, 0.063845
247, 0.038880, 0.053178
248, 0.039035, 0.051168
249, 0.043103, 0.053803
250, 0.039185, 0.053035
251, 0.039023, 0.053955
252, 0.039917, 0.052140
253, 0.038692, 0.054567
254, 0.038880, 0.054112
255, 0.039915, 0.054735
256, 0.050177, 0.052890
257, 0.037677, 0.055337
258, 0.038325, 0.054623
259, 0.040575, 0.055395
260, 0.039118, 0.053563
261, 0.037590, 0.049965
262, 0.054063, 0.098388
263, 0.068137, 0.047497
264, 0.040568, 0.046022
265, 0.040932, 0.048030
266, 0.039937, 0.053198
267, 0.039992, 0.048165
268, 0.040747, 0.046713
269, 0.039665, 0.048777
270, 0.039145, 0.048080
271, 0.041340, 0.048858
272, 0.040798, 0.047145
273, 0.040715, 0.049295
274, 0.041983, 0.048667
275, 0.041293, 0.049395
276, 0.041402, 0.049145
277, 0.039523, 0.049997
278, 0.040817, 0.049228
279, 0.040898, 0.049915
280, 0.040880, 0.048152
281, 0.040695, 0.055842
282, 0.031920, 0.058365
283, 0.053375, 0.059523
284, 0.054158, 0.057713
285, 0.054042, 0.110815
286, 0.038412, 0.059672
287, 0.047050, 0.060237
288, 0.042237, 0.058078
289, 0.037622, 0.062345
290, 0.037895, 0.060137
291, 0.039122, 0.061042
292, 0.039213, 0.059037
293, 0.038438, 0.057948
294, 0.031750, 0.054930
295, 0.053663, 0.052647
296, 0.055452, 0.051978
297, 0.063072, 0.083793
298, 0.043028, 0.051972
299, 0.039687, 0.052890
300, 0.039875, 0.051137
301, 0.040535, 0.053445
302, 0.039808, 0.052757
303, 0.039023, 0.063858
304, 0.052900, 0.060958
305, 0.053348, 0.064093
306, 0.053727, 0.063082
307, 0.052982, 0.073155
308, 0.040963, 0.061315
309, 0.038853, 0.064428
310, 0.039827, 0.063397
311, 0.037875, 0.064258
312, 0.039975, 0.062118
313, 0.032158, 0.055022
314, 0.039205, 0.054352
315, 0.040492, 0.055238
316, 0.040063, 0.053387
317, 0.039355, 0.055855
318, 0.039158, 0.054797
319, 0.039975, 0.055850
320, 0.041250, 0.053937
321, 0.033562, 0.056252
322, 0.046558, 0.055577
323, 0.042542, 0.056325
324, 0.042657, 0.054400
325, 0.042445, 0.057140
326, 0.043818, 0.056185
327, 0.042957, 0.056968
328, 0.047155, 0.055192
329, 0.047338, 0.072233
330, 0.046958, 0.067243
331, 0.047192, 0.068085
332, 0.046948, 0.065523
333, 0.048650, 0.068617
334, 0.048150, 0.067645
335, 0.047915, 0.068687
336, 0.045807, 0.066147
337, 0.046118, 0.069468
338, 0.057757, 0.068392
339, 0.045312, 0.069295
340, 0.038027, 0.066703
341, 0.051708, 0.070023
342, 0.018607, 0.138743
343, 0.040385, 0.069832
344, 0.036625, 0.067292
345, 0.042767, 0.051693
346, 0.053452, 0.043692
347, 0.058405, 0.047047
348, 0.062912, 0.053833
349, 0.046878, 0.051393
350, 0.054222, 0.042868
351, 0.051300, 0.042000
352, 0.047978, 0.054485
353, 0.048440, 0.052205
354, 0.047495, 0.042533
355, 0.068903, 0.249517
356, 0.042667, 0.046810
357, 0.050402, 0.049035
358, 0.062800, 0.050942
359, 0.050733, 0.051612
360, 0.051445, 0.035557
361, 0.035505, 0.036232
362, 0.049278, 0.045348
363, 0.042887, 0.040737
364, 0.106963, 0.120615
365, 0.117965, 0.091603
366, 0.043890, 0.057337
367, 0.047823, 0.046385
368, 0.109812, 0.051675
369, 0.045617, 0.040668
370, 0.040828, 0.041742
371, 0.063542, 0.059068
372, 0.064387, 0.062468
373, 0.064150, 0.058632
374, 0.064203, 0.058593
375, 0.064105, 0.059023
376, 0.064273, 0.062348
377, 0.064777, 0.059452
378, 0.074312, 0.070562
379, 0.064365, 0.065893
380, 0.064458, 0.091555
381, 0.047300, 0.065157
382, 0.047045, 0.064230
383, 0.048202, 0.065232
384, 0.046105, 0.062998
385, 0.043162, 0.065973
386, 0.044628, 0.066537
387, 0.046772, 0.066020
388, 0.044853, 0.063667
389, 0.053960, 0.066437
390, 0.044325, 0.065513
391, 0.044117, 0.066295
392, 0.044622, 0.062883
393, 0.064078, 0.058473
394, 0.064010, 0.059158
395, 0.064095, 0.059325
396, 0.067047, 0.059327
397, 0.063788, 0.059292
398, 0.063713, 0.059478
399, 0.074360, 0.058950
400, 0.071160, 0.100558
401, 0.043233, 0.068145
402, 0.042868, 0.067513
403, 0.044505, 0.068343
404, 0.043835, 0.065755
405, 0.042643, 0.069203
406, 0.046047, 0.067760
407, 0.043987, 0.068840
408, 0.044965, 0.063010
409, 0.036487, 0.070185
410, 0.047602, 0.059340
411, 0.046205, 0.060130
412, 0.046207, 0.058247
413, 0.047672, 0.060875
414, 0.046183, 0.060123
415, 0.046212, 0.060760
416, 0.045915, 0.058647
417, 0.048512, 0.075987
418, 0.049283, 0.069827
419, 0.047852, 0.070698
420, 0.043163, 0.068123
421, 0.046068, 0.071147
422, 0.042873, 0.070043
423, 0.042763, 0.071092
424, 0.044805, 0.068583
425, 0.045307, 0.071707
426, 0.044295, 0.070777
427, 0.054467, 0.072093
428, 0.055225, 0.069358
429, 0.056540, 0.072593
430, 0.054822, 0.071408
