0, 128, 0, 0
32, 0.041820, 0.040863
33, 0.330793, 0.041720
34, 0.092200, 0.193405
35, 0.061648, 0.067612
36, 0.071355, 0.102385
37, 0.089860, 0.109273
38, 0.089678, 0.105472
39, 0.089855, 0.110138
40, 0.089218, 0.102470
41, 0.090410, 0.037210
42, 0.047857, 0.037355
43, 0.040750, 0.036728
44, 0.037423, 0.037460
45, 0.037255, 0.037485
46, 0.049207, 0.037875
47, 0.037190, 0.036830
48, 0.037530, 0.037658
49, 0.037435, 0.037253
50, 0.037430, 0.037113
51, 0.037325, 0.036927
52, 0.051518, 0.037367
53, 0.040180, 0.038953
54, 0.036880, 0.038122
55, 0.036690, 0.039550
56, 0.036637, 0.037143
57, 0.036517, 0.040883
58, 0.036695, 0.038495
59, 0.038838, 0.040847
60, 0.036750, 0.037730
61, 0.037010, 0.041248
62, 0.036725, 0.048977
63, 0.039293, 0.041397
64, 0.037560, 0.038260
65, 0.036858, 0.042935
66, 0.036845, 0.038345
67, 0.037068, 0.036830
68, 0.037285, 0.036092
69, 0.037178, 0.036888
70, 0.037322, 0.036838
71, 0.037067, 0.036780
72, 0.037362, 0.047993
73, 0.037058, 0.036808
74, 0.037180, 0.036922
75, 0.037297, 0.036595
76, 0.037065, 0.036242
77, 0.037223, 0.036938
78, 0.038303, 0.036978
79, 0.037530, 0.046693
80, 0.031653, 0.031932
81, 0.041877, 0.036707
82, 0.036938, 0.039583
83, 0.046403, 0.036613
84, 0.037090, 0.036595
85, 0.037022, 0.036967
86, 0.036978, 0.036543
87, 0.037055, 0.036503
88, 0.037332, 0.036620
89, 0.036885, 0.036392
90, 0.037107, 0.036403
91, 0.037195, 0.036393
92, 0.039792, 0.036778
93, 0.046110, 0.036603
94, 0.037555, 0.037560
95, 0.037420, 0.036603
96, 0.037700, 0.036753
97, 0.037450, 0.036567
98, 0.037513, 0.036598
99, 0.037407, 0.036570
100, 0.037398, 0.036892
101, 0.037320, 0.036293
102, 0.040140, 0.036548
103, 0.046282, 0.036648
104, 0.037443, 0.037083
105, 0.037282, 0.036682
106, 0.037385, 0.036802
107, 0.037577, 0.036930
108, 0.038047, 0.036778
109, 0.037290, 0.036730
110, 0.037353, 0.036882
111, 0.037473, 0.037305
112, 0.039935, 0.036753
113, 0.037303, 0.045895
114, 0.037358, 0.037022
115, 0.037768, 0.037625
116, 0.037365, 0.036597
117, 0.037952, 0.037340
118, 0.037148, 0.037315
119, 0.037343, 0.038210
120, 0.037472, 0.037278
121, 0.037420, 0.043518
122, 0.031640, 0.032557
123, 0.052257, 0.045795
124, 0.037832, 0.036760
125, 0.037575, 0.035935
126, 0.040160, 0.036328
127, 0.037620, 0.036057
128, 0.039288, 0.036725
129, 0.041457, 0.038710
130, 0.041403, 0.038950
131, 0.041382, 0.042500
132, 0.044697, 0.038455
133, 0.041593, 0.038215
134, 0.043575, 0.041145
135, 0.034605, 0.037457
136, 0.037293, 0.038163
137, 0.037460, 0.037110
138, 0.036542, 0.037943
139, 0.037180, 0.038043
140, 0.037005, 0.038040
141, 0.037148, 0.041228
142, 0.037845, 0.038163
143, 0.036992, 0.037990
144, 0.046967, 0.038240
145, 0.036982, 0.037900
146, 0.037157, 0.042045
147, 0.037192, 0.037567
148, 0.036845, 0.037810
149, 0.036640, 0.037567
150, 0.037115, 0.037570
151, 0.040508, 0.037605
152, 0.037187, 0.037803
153, 0.037267, 0.037572
154, 0.037040, 0.048892
155, 0.038163, 0.043537
156, 0.038978, 0.037923
157, 0.035668, 0.036902
158, 0.035742, 0.037007
159, 0.043942, 0.041963
160, 0.037330, 0.039200
161, 0.040598, 0.037570
162, 0.036533, 0.037642
163, 0.034403, 0.032973
164, 0.034248, 0.030262
165, 0.040152, 0.040272
166, 0.036992, 0.040515
167, 0.044457, 0.039448
168, 0.040625, 0.051405
169, 0.049022, 0.046608
170, 0.037867, 0.058042
171, 0.086072, 0.112065
172, 0.082475, 0.045940
173, 0.050135, 0.037605
174, 0.176933, 0.052890
175, 0.043320, 0.046807
176, 0.046263, 0.046393
177, 0.082157, 0.042708
178, 0.048943, 0.041778
179, 0.037072, 0.052387
180, 0.050098, 0.051233
181, 0.049367, 0.044727
182, 0.047228, 0.048398
183, 0.037108, 0.037442
184, 0.039937, 0.061063
185, 0.037763, 0.040427
186, 0.040690, 0.038717
187, 0.036502, 0.037190
188, 0.036422, 0.035863
189, 0.036825, 0.036892
190, 0.036545, 0.039682
191, 0.036418, 0.036998
192, 0.036085, 0.035848
193, 0.037003, 0.039075
194, 0.035875, 0.038348
195, 0.045800, 0.038400
196, 0.036110, 0.036172
197, 0.035812, 0.038138
198, 0.036158, 0.038162
199, 0.038393, 0.036802
200, 0.048213, 0.036015
201, 0.035738, 0.037640
202, 0.036422, 0.037642
203, 0.035775, 0.037803
204, 0.035628, 0.036160
205, 0.045050, 0.038102
206, 0.035608, 0.038175
207, 0.035858, 0.038307
208, 0.036135, 0.036600
209, 0.035980, 0.038480
210, 0.038823, 0.038517
211, 0.036090, 0.043530
212, 0.034037, 0.034077
213, 0.051585, 0.051340
214, 0.052253, 0.051468
215, 0.045795, 0.045953
216, 0.035575, 0.035765
217, 0.035528, 0.036922
218, 0.035535, 0.036980
219, 0.035643, 0.038787
220, 0.038255, 0.035908
221, 0.035598, 0.036983
222, 0.035625, 0.037172
223, 0.035695, 0.037142
224, 0.037177, 0.032788
225, 0.059983, 0.044793
226, 0.035628, 0.035768
227, 0.035657, 0.035908
228, 0.035817, 0.036760
229, 0.035547, 0.038648
230, 0.035682, 0.036118
231, 0.035735, 0.036297
232, 0.035757, 0.037580
233, 0.035713, 0.035875
234, 0.035747, 0.035957
235, 0.035703, 0.036167
236, 0.044710, 0.035950
237, 0.042065, 0.034048
238, 0.055613, 0.052347
239, 0.054543, 0.054525
240, 0.063780, 0.036780
241, 0.035850, 0.035818
242, 0.035597, 0.035533
243, 0.035935, 0.035675
244, 0.035683, 0.036180
245, 0.035620, 0.035548
246, 0.045295, 0.035675
247, 0.035930, 0.036032
248, 0.035822, 0.038410
249, 0.036600, 0.040182
250, 0.037593, 0.038565
251, 0.037253, 0.037112
252, 0.037420, 0.037225
253, 0.037333, 0.036962
254, 0.037908, 0.036915
255, 0.037915, 0.037220
256, 0.038760, 0.047172
257, 0.057762, 0.040315
258, 0.057682, 0.040973
259, 0.057572, 0.041095
260, 0.057715, 0.037903
261, 0.057623, 0.040100
262, 0.057553, 0.040815
263, 0.057758, 0.040865
264, 0.057700, 0.038460
265, 0.057937, 0.041147
266, 0.058023, 0.050563
267, 0.058045, 0.042198
268, 0.058003, 0.039822
269, 0.058047, 0.041623
270, 0.058042, 0.041913
271, 0.057995, 0.042302
272, 0.057672, 0.040122
273, 0.058143, 0.043632
274, 0.058130, 0.044223
275, 0.057995, 0.044378
276, 0.058145, 0.042877
277, 0.066607, 0.044350
278, 0.058082, 0.044512
279, 0.058147, 0.043135
280, 0.058120, 0.041085
281, 0.058460, 0.043640
282, 0.058365, 0.043665
283, 0.058395, 0.044147
284, 0.058388, 0.041850
285, 0.058307, 0.045012
286, 0.058342, 0.045255
287, 0.058340, 0.044178
288, 0.054010, 0.044585
289, 0.058070, 0.047592
290, 0.058113, 0.044842
291, 0.057927, 0.045480
292, 0.058100, 0.043153
293, 0.058043, 0.044700
294, 0.058103, 0.045000
295, 0.058103, 0.045788
296, 0.058055, 0.043725
297, 0.058292, 0.045710
298, 0.058332, 0.047865
299, 0.058465, 0.045452
300, 0.058257, 0.042823
301, 0.058258, 0.046395
302, 0.058312, 0.046197
303, 0.058223, 0.046458
304, 0.058182, 0.044185
305, 0.058523, 0.048608
306, 0.058477, 0.048003
307, 0.058402, 0.048592
308, 0.058485, 0.044793
309, 0.058415, 0.047213
310, 0.058383, 0.047007
311, 0.058597, 0.047508
312, 0.058420, 0.044935
313, 0.058697, 0.047127
314, 0.058788, 0.047502
315, 0.058697, 0.047882
316, 0.058682, 0.044937
317, 0.058637, 0.056770
318, 0.060105, 0.047595
319, 0.058663, 0.047687
320, 0.054102, 0.045347
